       Date   Ip  Remote ASN  Flows 
  07/23/2022  11    30015  1
  07/23/2022  11    30983  1
  07/23/2022  11    32666  3697
  07/23/2022  12    577      1
  07/23/2022  12    1312    84
  07/23/2022  12    2552    1
  07/23/2022  12    3561    9
  07/23/2022  12    4134    1
  07/23/2022  12    4181    1
  07/23/2022  12    4538    2
  07/23/2022  12    5650    23
  07/23/2022  12    6478    3
  07/23/2022  12    7018    289
  07/23/2022  12    7132    3
  07/23/2022  12    7377    80
  07/23/2022  12    8560    1
  07/23/2022  12    9318    1
  07/23/2022  12    16572  10
  07/23/2022  12    19918  161
  07/23/2022  12    21844  1
  07/23/2022  12    26277  1
  07/23/2022  12    27596  2
  07/23/2022  12    29863  4
  07/23/2022  12    30099  4
  07/23/2022  12    30983  1
  07/23/2022  12    32666  3697
  07/23/2022  12    33260  12
  07/23/2022  12    33650  132
  07/23/2022  13    577      1
  07/23/2022  13    2828    1
  07/23/2022  13    3269    6
  07/23/2022  13    3462    1
  07/23/2022  13    3491    2
  07/23/2022  13    4134    15
  07/23/2022  13    4538    2
  07/23/2022  13    4766    1
  07/23/2022  13    4812    1
  07/23/2022  13    8560    1
  07/23/2022  13    9318    2
  07/23/2022  13    9808    1
  07/23/2022  13    16265  1
  07/23/2022  13    18118  3
  07/23/2022  13    20115  2
  07/23/2022  13    21844  5
  07/23/2022  13    26277  2
  07/23/2022  13    30015  1
  07/23/2022  13    30983  1
  07/23/2022  14    3462    3
  07/23/2022  14    4134    2
  07/23/2022  14    4323    1
  07/23/2022  14    7132    35
  07/23/2022  14    8560    1
  07/23/2022  14    9318    1
  07/23/2022  14    14778  11
  07/23/2022  14    21844  1
  07/23/2022  14    26277  1
  07/23/2022  14    29895  8
  07/23/2022  14    30983  1
  07/23/2022  14    31976  84
  07/23/2022  14    32666  3697
  07/23/2022  15    209      10
  07/23/2022  15    559      4
  07/23/2022  15    702      5
  07/23/2022  15    2152    103
  07/23/2022  15    2828    2
  07/23/2022  15    2914    1
  07/23/2022  15    3269    3
  07/23/2022  15    3356    3
  07/23/2022  15    3462    1
  07/23/2022  15    3561    36
  07/23/2022  15    4134    11
  07/23/2022  15    4538    1
  07/23/2022  15    4766    2
  07/23/2022  15    6432    27
  07/23/2022  15    7132    1
  07/23/2022  15    8001    2
  07/23/2022  15    8070    5
  07/23/2022  15    8075    5
  07/23/2022  15    8560    1
  07/23/2022  15    9156    10
  07/23/2022  15    9318    1
  07/23/2022  15    10532  8
  07/23/2022  15    10552  4
  07/23/2022  15    10565  1
  07/23/2022  15    10933  2
  07/23/2022  15    11274  1
  07/23/2022  15    11486  15
  07/23/2022  15    12168  1
  07/23/2022  15    12182  1
  07/23/2022  15    12222  14
  07/23/2022  15    13601  31
  07/23/2022  15    13649  2
  07/23/2022  15    13749  2
  07/23/2022  15    13867  2
  07/23/2022  15    14173  1
  07/23/2022  15    14446  59
  07/23/2022  15    14743  69
  07/23/2022  15    14744  4
  07/23/2022  15    14776  4
  07/23/2022  15    14779  13
  07/23/2022  15    14780  2
  07/23/2022  15    14829  3
  07/23/2022  15    15169  93
  07/23/2022  15    16509  11
  07/23/2022  15    20115  2
  07/23/2022  15    21568  3
  07/23/2022  15    21844  120
  07/23/2022  15    22781  3
  07/23/2022  15    23719  7
  07/23/2022  15    25751  9
  07/23/2022  15    26085  15
  07/23/2022  15    26101  107
  07/23/2022  15    26201  3
  07/23/2022  15    26277  1
  07/23/2022  15    30015  1
  07/23/2022  15    30209  4
  07/23/2022  15    30496  2
  07/23/2022  15    30983  1
  07/23/2022  15    33739  5
  07/23/2022  15    36839  2
  07/23/2022  16    2828    2
  07/23/2022  16    3269    6
  07/23/2022  16    3462    2
  07/23/2022  16    3491    2
  07/23/2022  16    4134    24
  07/23/2022  16    4766    2
  07/23/2022  16    4812    1
  07/23/2022  16    4837    1
  07/23/2022  16    8560    1
  07/23/2022  16    9318    2
  07/23/2022  16    9808    1
  07/23/2022  16    18118  3
  07/23/2022  16    20115  2
  07/23/2022  16    21844  6
  07/23/2022  16    26277  2
  07/23/2022  16    30015  1
  07/23/2022  16    30983  1
  07/23/2022  17    2152    1
  07/23/2022  17    2828    2
  07/23/2022  17    4766    2
  07/23/2022  17    4814    1
  07/23/2022  17    7132    1
  07/23/2022  17    8070    1
  07/23/2022  17    8075    2
  07/23/2022  17    10077  4
  07/23/2022  17    14985  2
  07/23/2022  17    18924  48
  07/23/2022  17    21844  2
  07/23/2022  18    70        30
  07/23/2022  18    81        4
  07/23/2022  18    137      1
  07/23/2022  18    209      6
  07/23/2022  18    271      5
  07/23/2022  18    559      3
  07/23/2022  18    680      3
  07/23/2022  18    1668    10
  07/23/2022  18    2152    34
  07/23/2022  18    2828    1
  07/23/2022  18    3356    2
  07/23/2022  18    3527    7
  07/23/2022  18    3561    6
  07/23/2022  18    4134    266
  07/23/2022  18    4266    6
  07/23/2022  18    4766    1
  07/23/2022  18    4814    1
  07/23/2022  18    5662    27
  07/23/2022  18    6140    6
  07/23/2022  18    6364    5
  07/23/2022  18    6629    5
  07/23/2022  18    7018    28
  07/23/2022  18    7132    1
  07/23/2022  18    8001    6
  07/23/2022  18    8070    5
  07/23/2022  18    8075    14
  07/23/2022  18    8560    27
  07/23/2022  18    8689    2524
  07/23/2022  18    10077  1
  07/23/2022  18    10913  12
  07/23/2022  18    11486  9
  07/23/2022  18    11736  5
  07/23/2022  18    12168  50
  07/23/2022  18    12222  7
  07/23/2022  18    12552  6
  07/23/2022  18    13827  5
  07/23/2022  18    13890  6
  07/23/2022  18    14116  3
  07/23/2022  18    14985  1
  07/23/2022  18    15169  672
  07/23/2022  18    15247  1
  07/23/2022  18    15395  1
  07/23/2022  18    16807  1
  07/23/2022  18    17374  7
  07/23/2022  18    21844  1
  07/23/2022  18    22205  6
  07/23/2022  18    22822  12
  07/23/2022  18    22982  6
  07/23/2022  18    23342  2
  07/23/2022  18    26367  849
  07/23/2022  18    26496  27
  07/23/2022  18    27357  2
  07/23/2022  18    29720  2
  07/23/2022  18    30217  10
  07/23/2022  18    30687  1
  07/23/2022  18    32878  3
  07/23/2022  18    33554  6
  07/23/2022  19    3561    2
  07/23/2022  19    8070    3
  07/24/2022  10    8          2
  07/24/2022  10    209      1
  07/24/2022  10    701      3
  07/24/2022  10    3243    1
  07/24/2022  10    3257    1
  07/24/2022  10    3340    1
  07/24/2022  10    3561    38
  07/24/2022  10    3671    19
  07/24/2022  10    4134    2
  07/24/2022  10    4230    1
  07/24/2022  10    4766    3
  07/24/2022  10    4780    2
  07/24/2022  10    4837    3
  07/24/2022  10    5462    1
  07/24/2022  10    6198    1
  07/24/2022  10    6432    1
  07/24/2022  10    6724    1
  07/24/2022  10    6739    1
  07/24/2022  10    6746    3
  07/24/2022  10    6939    1
  07/24/2022  10    7132    2
  07/24/2022  10    8151    2
  07/24/2022  10    8376    1
  07/24/2022  10    8881    1
  07/24/2022  10    9318    1
  07/24/2022  10    9370    366
  07/24/2022  10    9498    1
  07/24/2022  10    10834  1
  07/24/2022  10    12131  1
  07/24/2022  10    12876  1
  07/24/2022  10    13462  26
  07/24/2022  10    13867  1
  07/24/2022  10    14280  1
  07/24/2022  10    15083  1
  07/24/2022  10    17012  1
  07/24/2022  10    17968  1
  07/24/2022  10    18812  1
  07/24/2022  10    18942  1
  07/24/2022  10    19262  4
  07/24/2022  10    19548  1
  07/24/2022  10    21502  1
  07/24/2022  10    22291  6
  07/24/2022  10    22909  1
  07/24/2022  10    25369  323
  07/24/2022  10    27699  3
  07/24/2022  10    30099  1
  07/24/2022  10    30983  17
  07/24/2022  10    31976  7
  07/24/2022  10    33287  1
  07/24/2022  10    33379  1
  07/24/2022  10    33489  1
  07/24/2022  11    8          1
  07/24/2022  11    680      1
  07/24/2022  11    1916    13
  07/24/2022  11    2828    2
  07/24/2022  11    2897    2
  07/24/2022  11    3257    1
  07/24/2022  11    3265    581
  07/24/2022  11    3269    2
  07/24/2022  11    3340    1
  07/24/2022  11    3356    1
  07/24/2022  11    3462    13
  07/24/2022  11    3561    8
  07/24/2022  11    4134    1
  07/24/2022  11    4713    3
  07/24/2022  11    4766    5
  07/24/2022  11    4812    1
  07/24/2022  11    4837    14
  07/24/2022  11    5408    2
  07/24/2022  11    6461    18
  07/24/2022  11    6746    1
  07/24/2022  11    8342    11
  07/24/2022  11    8376    1
  07/24/2022  11    8708    3
  07/24/2022  11    8881    1
  07/24/2022  11    9121    1
  07/24/2022  11    9304    2
  07/24/2022  11    9370    366
  07/24/2022  11    9457    2
  07/24/2022  11    9808    1
  07/24/2022  11    10704  1
  07/24/2022  11    12302  28
  07/24/2022  11    12322  2
  07/24/2022  11    12880  2
  07/24/2022  11    13767  1
  07/24/2022  11    14117  1
  07/24/2022  11    14280  1
  07/24/2022  11    14778  6
  07/24/2022  11    14780  1
  07/24/2022  11    15169  4
  07/24/2022  11    17697  2
  07/24/2022  11    17712  3
  07/24/2022  11    18812  1
  07/24/2022  11    19262  1
  07/24/2022  11    22773  1
  07/24/2022  11    23248  2
  07/24/2022  11    25369  323
  07/24/2022  11    27699  2
  07/24/2022  11    30315  1
  07/24/2022  11    30983  39
  07/24/2022  11    33287  3
  07/24/2022  11    33438  1
  07/24/2022  11    34320  2
  07/24/2022  12    59        1
  07/24/2022  12    81        3
  07/24/2022  12    209      51
  07/24/2022  12    1312    99
  07/24/2022  12    3257    1
  07/24/2022  12    3340    1
  07/24/2022  12    3561    10
  07/24/2022  12    4134    1
  07/24/2022  12    4230    1
  07/24/2022  12    4323    8
  07/24/2022  12    4766    1
  07/24/2022  12    4837    1
  07/24/2022  12    5650    127
  07/24/2022  12    6366    1
  07/24/2022  12    6461    1
  07/24/2022  12    6478    10
  07/24/2022  12    7018    288
  07/24/2022  12    7132    3
  07/24/2022  12    7377    93
  07/24/2022  12    7847    8
  07/24/2022  12    8001    1
  07/24/2022  12    8881    1
  07/24/2022  12    9370    193
  07/24/2022  12    11414  3
  07/24/2022  12    11686  2
  07/24/2022  12    11939  56
  07/24/2022  12    12182  52
  07/24/2022  12    14280  1
  07/24/2022  12    15169  22
  07/24/2022  12    18812  1
  07/24/2022  12    19918  129
  07/24/2022  12    25369  323
  07/24/2022  12    27699  2
  07/24/2022  12    29863  16
  07/24/2022  12    30099  8
  07/24/2022  12    30983  280
  07/24/2022  12    33260  20
  07/24/2022  12    33322  2
  07/24/2022  12    33650  38
  07/24/2022  13    8          2
  07/24/2022  13    3257    1
  07/24/2022  13    3269    1
  07/24/2022  13    3340    2
  07/24/2022  13    3491    2
  07/24/2022  13    4134    1
  07/24/2022  13    4766    6
  07/24/2022  13    4812    1
  07/24/2022  13    4837    13
  07/24/2022  13    5408    1
  07/24/2022  13    6746    1
  07/24/2022  13    9370    2
  07/24/2022  13    9457    1
  07/24/2022  13    9808    1
  07/24/2022  13    14117  1
  07/24/2022  13    14280  1
  07/24/2022  13    18118  1
  07/24/2022  13    18812  1
  07/24/2022  13    25369  2
  07/24/2022  13    27699  1
  07/24/2022  13    30983  2
  07/24/2022  13    33287  1
  07/24/2022  14    8          1
  07/24/2022  14    3257    1
  07/24/2022  14    3340    1
  07/24/2022  14    4134    1
  07/24/2022  14    4230    1
  07/24/2022  14    4766    1
  07/24/2022  14    4837    3
  07/24/2022  14    9370    317
  07/24/2022  14    14117  1
  07/24/2022  14    14280  1
  07/24/2022  14    14778  12
  07/24/2022  14    18812  1
  07/24/2022  14    22855  30
  07/24/2022  14    25369  323
  07/24/2022  14    30983  452
  07/24/2022  14    31976  84
  07/24/2022  14    33287  3
  07/24/2022  15    8          2
  07/24/2022  15    2152    2
  07/24/2022  15    3257    1
  07/24/2022  15    3269    2
  07/24/2022  15    3340    1
  07/24/2022  15    3491    2
  07/24/2022  15    3561    3
  07/24/2022  15    4134    2
  07/24/2022  15    4230    1
  07/24/2022  15    4766    6
  07/24/2022  15    4812    2
  07/24/2022  15    4837    15
  07/24/2022  15    5408    2
  07/24/2022  15    6746    1
  07/24/2022  15    7132    3
  07/24/2022  15    8070    5
  07/24/2022  15    8075    6
  07/24/2022  15    9370    2
  07/24/2022  15    9457    2
  07/24/2022  15    13867  2
  07/24/2022  15    14117  2
  07/24/2022  15    14280  1
  07/24/2022  15    18812  1
  07/24/2022  15    25369  1
  07/24/2022  15    27699  1
  07/24/2022  15    30983  1
  07/24/2022  16    8          2
  07/24/2022  16    3257    1
  07/24/2022  16    3269    1
  07/24/2022  16    3340    1
  07/24/2022  16    3491    2
  07/24/2022  16    4134    1
  07/24/2022  16    4230    1
  07/24/2022  16    4766    3
  07/24/2022  16    4812    1
  07/24/2022  16    4837    13
  07/24/2022  16    5408    2
  07/24/2022  16    6746    1
  07/24/2022  16    9370    2
  07/24/2022  16    9457    2
  07/24/2022  16    9803    2
  07/24/2022  16    9808    1
  07/24/2022  16    14280  1
  07/24/2022  16    18812  1
  07/24/2022  16    25369  4
  07/24/2022  16    27699  1
  07/24/2022  16    30983  2
  07/24/2022  16    33287  2
  07/24/2022  17    109      3
  07/24/2022  17    2152    1
  07/24/2022  17    4134    2
  07/24/2022  17    5408    2
  07/24/2022  17    7132    2
  07/24/2022  17    8070    3
  07/24/2022  17    8075    2
  07/24/2022  17    9457    2
  07/24/2022  17    18924  48
  07/24/2022  18    109      3
  07/24/2022  18    225      1
  07/24/2022  18    1668    4
  07/24/2022  18    1742    3
  07/24/2022  18    2497    3
  07/24/2022  18    3561    4
  07/24/2022  18    3701    4
  07/24/2022  18    4134    2
  07/24/2022  18    5408    1
  07/24/2022  18    5662    11
  07/24/2022  18    7018    56
  07/24/2022  18    7132    1
  07/24/2022  18    7324    1
  07/24/2022  18    8069    9
  07/24/2022  18    8075    7
  07/24/2022  18    9431    3
  07/24/2022  18    9457    1
  07/24/2022  18    10204  5
  07/24/2022  18    10950  3
  07/24/2022  18    11022  3
  07/24/2022  18    11486  4
  07/24/2022  18    11499  3
  07/24/2022  18    15169  460
  07/24/2022  18    26496  1
  07/24/2022  18    29863  2014
  07/24/2022  18    30217  12
  07/24/2022  18    32878  2
  07/24/2022  19    25        2
  07/24/2022  19    174      3
  07/24/2022  19    209      8
  07/24/2022  19    714      25
  07/24/2022  19    1239    3
  07/24/2022  19    1668    50
  07/24/2022  19    2044    1
  07/24/2022  19    2140    49
  07/24/2022  19    2152    90
  07/24/2022  19    2828    11
  07/24/2022  19    2914    322
  07/24/2022  19    3356    33
  07/24/2022  19    3561    141
  07/24/2022  19    3595    1
  07/24/2022  19    4182    78
  07/24/2022  19    4265    23
  07/24/2022  19    4513    1
  07/24/2022  19    5662    165
  07/24/2022  19    6432    90
  07/24/2022  19    6939    6
  07/24/2022  19    7091    1
  07/24/2022  19    7151    2
  07/24/2022  19    7224    10
  07/24/2022  19    7349    14
  07/24/2022  19    7743    27
  07/24/2022  19    8070    3
  07/24/2022  19    8075    5
  07/24/2022  19    8176    2
  07/24/2022  19    8182    5
  07/24/2022  19    10442  37
  07/24/2022  19    10763  9
  07/24/2022  19    10794  78
  07/24/2022  19    11040  3
  07/24/2022  19    11266  91
  07/24/2022  19    11303  21
  07/24/2022  19    11486  18
  07/24/2022  19    11563  3
  07/24/2022  19    11922  1
  07/24/2022  19    11944  10
  07/24/2022  19    12111  10
  07/24/2022  19    12168  32
  07/24/2022  19    12179  4
  07/24/2022  19    12182  19
  07/24/2022  19    12222  55
  07/24/2022  19    13322  2
  07/24/2022  19    13323  14
  07/24/2022  19    13650  15
  07/24/2022  19    13756  23
  07/24/2022  19    14912  2
  07/24/2022  19    15169  902
  07/24/2022  19    15334  3
  07/24/2022  19    16509  23
  07/24/2022  19    16807  9
  07/24/2022  19    17225  30
  07/24/2022  19    17231  4
  07/24/2022  19    19296  11
  07/24/2022  19    21792  6
  07/24/2022  19    22205  1
  07/24/2022  19    22277  2
  07/24/2022  19    22903  2
  07/24/2022  19    25751  2
  07/24/2022  19    26062  8
  07/24/2022  19    29854  6
  07/24/2022  19    30209  2
  07/24/2022  19    31883  3
  07/24/2022  19    33694  2
  07/24/2022  19    36839  1
  07/24/2022  19    36856  2
  07/25/2022  10    701      2
  07/25/2022  10    1239    1
  07/25/2022  10    1955    1
  07/25/2022  10    2152    1
  07/25/2022  10    3215    2
  07/25/2022  10    3249    1
  07/25/2022  10    3269    1
  07/25/2022  10    3561    19
  07/25/2022  10    3595    1
  07/25/2022  10    3671    17
  07/25/2022  10    4134    2
  07/25/2022  10    4780    3
  07/25/2022  10    6140    1
  07/25/2022  10    6400    1
  07/25/2022  10    6432    1
  07/25/2022  10    6461    1
  07/25/2022  10    6702    1
  07/25/2022  10    6724    1
  07/25/2022  10    6746    3
  07/25/2022  10    6855    1
  07/25/2022  10    6939    1
  07/25/2022  10    6993    2
  07/25/2022  10    7738    2
  07/25/2022  10    8404    1
  07/25/2022  10    8551    1
  07/25/2022  10    9121    4
  07/25/2022  10    9829    1
  07/25/2022  10    11486  1
  07/25/2022  10    12479  1
  07/25/2022  10    12620  1
  07/25/2022  10    13462  23
  07/25/2022  10    14480  1
